EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,July,401682
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,August,150152
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,September,456387
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,October,99342
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,November,50719
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,December,138219
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,January,3465240
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,February,3153708
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,March,5378278
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,April,24792095
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,May,2468745
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,June,2286571
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,July,2803711
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,August,2458809
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,September,2587197
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,October,3223205
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,November,3307122
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2017,December,2020737
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,January,2256524
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,February,2718018
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,March,3206658
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,April,1701880
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,May,2971637
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,June,3485508
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,July,1824784
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,August,3257363
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,September,1662254
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,October,2231469
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,November,2430829
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2018,December,2766710
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,January,2709703
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,February,1270580
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,March,2035533
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,April,1909061
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,May,3056303
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,June,2585613
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,July,2067520
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,August,2712013
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,September,2349828
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,October,2224833
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,November,3892339
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Exports,2019,December,2050333
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,January,407393
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,February,691430
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,March,994202
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,April,1661675
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,May,733450
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,June,1986987
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,July,1801632
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,August,2964293
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,September,1310415
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,October,1044377
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,November,994480
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2017,December,264746
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,January,2292309
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,February,2673954
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,March,324210
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,April,4890410
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,May,2622132
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,June,3592245
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,July,727672
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,August,793246
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,September,1097073
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,October,1415941
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,November,2840044
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2018,December,780362
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,January,1013012
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,February,2624222
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,March,1982741
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,April,677955
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,May,1541462
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,June,1889682
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,July,758916
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,August,385298
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,September,916826
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,October,1032168
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,November,2512814
NON-EU,Sub-Saharan Africa,Congo (Republic),Non EU - Imports,2019,December,710667
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,January,735459
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,February,518472
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,March,574664
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,April,2386481
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,May,430377
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,June,538583
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,July,636450
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,August,1314548
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,September,631512
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,October,1051148
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,November,780667
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2017,December,946364
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,January,841156
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,February,415813
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,March,1099309
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,April,1298008
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,May,720722
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,June,1879749
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,July,747779
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,August,412307
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,September,870491
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,October,844847
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,November,967139
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2018,December,705738
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,January,1353630
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,February,1580229
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,March,2142532
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,April,1003125
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,May,946023
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,June,3410763
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,July,1808577
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,August,1803668
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,September,1270533
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,October,1644302
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,November,910669
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Exports,2019,December,678593
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,January,291221
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,February,271209
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,March,1270653
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,April,904617
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,May,889568
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,June,843538
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,July,1272203
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,August,664726
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,September,464508
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,October,370070
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,November,11190467
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2017,December,579598
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,January,276798
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,February,315844
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,March,212477
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,April,696380
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,May,2240136
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,June,932477
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,July,895576
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,August,1637700
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,September,1094521
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,October,600230
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,November,787951
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2018,December,606317
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,January,789334
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,February,514884
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,March,721893
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,April,1600213
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,May,1781813
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,June,1199383
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,July,1023534
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,August,1164562
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,September,624000
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,October,660910
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,November,725864
NON-EU,Sub-Saharan Africa,Djibouti,Non EU - Imports,2019,December,2708689
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,January,2275985
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,February,1362499
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,March,3173860
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,April,795334
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,May,1833350
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,June,1907781
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,July,1289364
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,August,3816432
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,September,1460730
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,October,3149755
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,November,2586884
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2017,December,1594782
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,January,1419564
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,February,3454355
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,March,1280964
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,April,1775122
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,May,1981873
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,June,1199278
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,July,2633924
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,August,2926425
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,September,1621531
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,October,1538172
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,November,5594071
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2018,December,1279881
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,January,7430793
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,February,3849112
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,March,2848919
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,April,4483680
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,May,5220697
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,June,1985449
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,July,3823766
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,August,3645907
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,September,2981301
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,October,2079316
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,November,1480246
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Exports,2019,December,2478133
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,January,385854
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,March,55393785
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,April,1354
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,May,20111
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,June,322597
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,July,3162612
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,August,12603
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,September,8687
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,October,372912
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,November,133204
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2017,December,124894
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,January,191404
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,February,50386
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,March,134222
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,April,197247
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,May,104229
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,June,138720
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,July,2895308
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,August,7357
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,October,39517
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,November,456468
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2018,December,19611303
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,January,9000
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,February,19320640
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,March,10000
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,April,18833
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,May,2252758
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,July,380095
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,August,16477
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,September,160754
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,October,482411
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,November,464783
NON-EU,Sub-Saharan Africa,Equat Guinea,Non EU - Imports,2019,December,11794506
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,January,32978
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,February,60077
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,March,111521
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,April,143954
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,May,53629
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,June,32423
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,July,75417
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,August,34850
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,September,83666
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,October,104399
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,November,25391
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2017,December,292224
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,January,160408
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,February,51766
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,March,741410
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,April,158772
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,May,171939
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,June,147521
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,July,59968
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,August,60993
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,September,64491
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,October,430251
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,November,1889060
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2018,December,463120
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,January,479096
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,February,174774
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,March,73384
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,April,88292
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,May,90857
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,June,220115
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,July,250437
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,August,89932
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,September,47735
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,October,173876
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,November,83578
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Exports,2019,December,109819
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2017,October,1294
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2017,December,7877
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2018,August,3709
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2018,September,14291
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2019,February,12943
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2019,March,7250
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2019,April,4440
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2019,August,13446
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2019,September,13540
NON-EU,Sub-Saharan Africa,Eritrea,Non EU - Imports,2019,December,13292
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,January,7104907
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,February,5096707
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,March,28322896
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,April,48448413
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,May,5854865
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,June,6402150
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,July,31939415
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,August,11139199
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,September,45365542
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,October,21231944
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,November,4159864
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2017,December,25763276
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,January,53247073
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,February,10283259
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,March,11393245
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,April,10539969
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,May,31049100
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,June,29839128
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,July,10272133
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,August,33321908
NON-EU,Sub-Saharan Africa,Ethiopia,Non EU - Exports,2018,September,16027669
